Age,Flight Distance,Ease of Online booking,Seat comfort,Inflight entertainment,Baggage handling,Checkin service,Gender,Customer Type,Type of Travel,satisfaction
41,3396,2,5,5,5,4,1,0,1,1
40,384,3,2,2,4,3,1,1,1,0
20,1788,5,1,1,3,4,1,0,1,0
43,1506,3,5,4,4,5,0,0,1,1
50,427,5,1,4,4,4,1,0,1,1
24,1042,3,1,1,3,2,1,1,1,0
32,157,3,2,2,4,3,0,1,1,0
47,3349,5,4,4,4,5,0,0,1,1
28,160,4,1,1,3,1,1,1,1,0
23,1400,1,4,4,5,3,1,0,1,1
38,2027,3,1,4,4,2,0,0,1,1
53,1741,1,5,4,4,3,0,0,1,1
52,3092,1,5,4,4,5,0,0,1,1
20,386,5,2,4,5,3,1,1,1,1
43,2585,1,5,5,5,5,1,0,1,1
40,304,0,5,1,1,4,1,0,1,1
43,2835,4,5,4,4,3,0,0,1,1
34,859,4,4,4,4,5,0,0,0,0
37,3969,3,3,4,1,3,1,0,1,0
61,2402,4,4,4,4,3,1,0,1,0
29,925,0,1,1,3,5,1,0,0,1
41,369,4,3,3,5,5,1,1,1,1
28,867,4,5,5,5,4,1,0,0,0
58,515,3,3,2,2,2,1,0,1,0
50,964,1,1,1,4,2,0,0,1,0
46,762,4,4,4,4,3,0,0,1,1
28,1620,3,5,5,5,4,1,0,1,1
61,731,5,1,1,5,3,0,0,0,1
27,1744,1,3,3,2,3,1,0,1,0
43,109,4,3,3,5,4,1,0,0,0
34,2457,2,2,4,4,2,0,0,0,0
56,2615,2,5,3,5,5,0,0,0,0
69,783,3,2,2,5,5,0,0,0,0
62,483,2,5,1,5,3,0,0,0,0
30,2253,5,5,5,3,4,0,0,1,1
25,1264,5,2,2,3,4,0,1,1,1
53,2248,3,5,3,3,4,0,0,1,1
46,480,2,4,4,4,4,0,0,1,1
48,290,2,5,5,4,4,0,0,0,0
46,544,4,4,4,4,5,1,0,1,1
40,666,4,2,2,4,5,1,1,1,1
39,299,2,4,4,3,1,0,0,0,0
22,748,4,3,3,3,4,0,1,1,1
35,391,1,5,5,3,4,1,0,1,1
29,612,2,4,4,5,3,1,0,0,0
33,1598,4,1,1,3,3,1,0,1,0
26,304,2,2,4,5,4,0,1,1,0
27,776,2,4,4,2,1,1,0,0,0
24,411,5,2,2,5,4,1,1,1,1
16,1325,5,4,5,5,4,1,0,0,1
47,427,4,4,4,4,3,0,0,1,1
45,531,1,2,2,2,1,1,0,0,0
39,1582,2,4,2,2,3,1,0,1,1
35,2392,5,3,2,2,4,0,0,1,0
23,399,2,1,4,1,1,1,0,1,0
35,589,1,4,2,2,1,0,0,1,0
50,993,2,4,4,4,5,0,0,1,1
40,192,5,2,2,4,4,1,0,1,0
45,483,4,2,4,4,2,0,0,1,0
60,1797,4,5,5,5,4,1,0,1,1
11,1310,4,3,5,4,3,0,0,0,0
38,762,3,4,4,5,5,0,1,1,1
26,2475,3,1,4,5,4,1,1,1,0
17,808,3,5,5,4,1,1,0,0,0
40,1723,3,4,5,5,3,0,0,1,1
60,123,1,2,5,5,1,1,0,1,1
43,2825,1,5,5,5,5,1,0,1,1
50,3610,4,5,5,5,4,0,0,1,1
46,337,3,2,2,4,1,0,0,1,0
29,1642,5,1,1,3,1,0,0,1,0
23,1041,4,2,2,5,4,0,1,1,1
17,991,3,5,5,3,2,0,0,0,0
65,473,5,1,1,4,5,0,1,1,1
47,608,3,4,1,3,2,0,1,1,0
34,455,1,4,4,1,2,0,0,1,1
64,862,2,4,4,5,4,0,0,0,0
42,3381,2,4,5,5,5,0,0,1,1
53,972,3,2,2,4,3,0,0,0,0
38,834,3,4,4,3,2,0,0,0,0
8,1107,4,5,5,4,3,1,1,1,0
31,3561,5,5,5,3,1,0,0,1,1
41,606,4,1,1,4,2,0,0,1,0
32,1069,1,5,2,4,3,0,0,0,0
56,1707,4,5,4,4,3,1,0,1,1
19,501,3,3,3,4,4,0,1,1,0
25,541,1,3,4,5,4,0,1,1,0
39,421,1,4,4,4,4,1,1,1,0
9,1390,2,2,3,4,2,0,0,0,0
39,266,4,2,2,3,4,1,0,1,0
21,1062,3,4,4,4,4,1,0,1,1
20,992,3,3,3,4,4,0,0,0,0
55,502,1,4,5,5,4,0,0,1,1
69,1334,5,4,4,4,3,1,1,0,1
25,854,2,5,5,2,1,1,0,1,1
69,173,3,2,3,1,4,0,0,1,0
67,1033,3,5,2,5,3,1,0,0,0
33,236,3,1,1,4,1,0,0,1,0
39,1685,0,5,3,3,1,0,0,1,1
17,647,2,2,2,3,4,1,0,0,0
39,2088,2,5,4,4,5,1,0,1,1
25,1576,3,1,1,4,1,1,1,1,0
32,3802,0,5,5,5,4,0,0,1,1
23,101,4,5,5,4,4,1,0,0,0
46,650,5,3,2,2,3,1,0,1,0
50,416,4,4,4,4,4,1,0,1,1
43,223,1,1,2,2,3,1,0,1,0
35,1005,2,4,4,4,4,0,0,1,1
62,834,4,3,2,3,4,0,0,0,0
47,247,1,4,4,2,2,1,1,1,0
13,986,1,1,1,4,3,1,1,1,0
68,1635,1,5,2,5,3,1,0,0,0
29,868,2,3,3,3,2,1,1,1,0
57,370,3,4,5,5,3,0,0,1,1
32,1237,3,5,4,3,4,1,0,0,0
55,110,1,3,3,4,2,0,0,1,0
31,749,5,5,5,4,5,1,0,1,1
7,1154,3,3,3,5,3,0,0,0,0
59,145,1,3,5,5,1,1,0,0,0
62,581,2,2,2,4,4,0,0,0,0
33,1197,3,3,4,4,4,0,0,0,0
30,2450,3,2,2,3,2,1,0,1,1
30,1966,4,3,3,3,4,1,0,1,0
41,493,3,3,3,4,4,0,0,1,1
60,3664,3,3,1,1,4,0,0,1,0
60,214,0,4,1,1,1,1,0,0,0
15,1039,0,5,5,4,4,0,1,1,1
36,140,1,2,2,3,2,1,1,1,0
50,1937,5,4,5,5,3,0,0,1,1
22,434,3,1,1,1,3,0,1,1,0
39,294,1,1,1,5,4,0,0,0,0
24,473,3,1,1,4,2,0,0,0,0
51,2818,5,5,4,4,3,1,0,1,1
49,74,1,4,5,5,3,0,0,1,1
56,3538,3,5,5,5,4,1,0,1,1
57,308,3,2,2,3,2,0,0,1,0
57,308,1,3,3,3,2,0,0,1,1
50,2583,4,4,5,4,4,1,0,1,1
53,1621,3,4,4,4,1,1,0,1,0
53,251,0,5,5,5,4,1,0,0,0
41,3247,5,5,4,4,3,1,0,1,1
42,685,2,4,4,1,2,0,0,1,1
62,148,4,4,4,4,3,0,0,0,0
50,860,5,3,2,2,2,1,0,1,0
54,1565,3,5,5,5,5,1,0,1,1
49,224,2,5,5,1,1,0,0,1,1
60,438,3,4,4,4,3,1,0,0,0
59,1379,5,3,3,3,4,1,0,1,0
24,303,0,3,3,2,4,1,1,1,1
60,67,1,5,5,4,5,0,0,0,0
23,862,4,4,4,3,3,0,1,1,0
37,223,0,4,4,5,3,0,0,0,0
49,569,2,4,4,4,3,0,0,1,1
62,2475,2,1,1,3,3,0,0,0,0
56,1835,3,2,2,2,2,0,0,1,0
25,1444,3,4,4,4,4,1,1,1,0
49,346,3,5,2,2,3,1,0,1,1
32,1546,2,3,3,5,4,0,0,0,0
25,846,4,3,4,3,2,0,0,1,1
55,459,4,3,3,2,4,0,0,1,0
50,2731,4,5,5,5,3,1,0,1,1
39,2040,3,5,5,5,5,0,0,1,1
42,1971,4,5,5,4,3,1,0,1,1
52,3807,3,3,3,1,2,0,0,1,0
57,2446,3,2,1,4,2,1,0,1,0
34,1142,2,4,1,3,4,1,1,1,0
22,395,5,5,5,4,4,0,1,1,1
42,160,5,5,5,5,3,1,0,1,1
61,588,1,3,5,2,3,1,0,0,0
40,937,2,2,2,2,3,1,0,1,1
55,3275,3,4,2,2,4,1,0,1,0
66,484,4,2,2,2,2,0,0,0,0
26,678,1,4,4,5,4,0,1,1,0
43,358,1,5,5,2,4,1,1,1,0
24,605,2,5,2,5,3,1,0,0,0
60,594,4,4,5,5,3,0,0,1,1
17,876,2,2,2,3,4,1,1,1,0
22,1249,2,2,4,3,2,1,1,1,0
27,992,3,4,4,4,3,1,0,0,0
43,3967,4,3,3,3,4,1,0,1,0
46,764,4,5,5,4,4,0,0,1,1
40,588,1,5,5,3,3,0,0,1,1
68,630,2,1,1,1,1,0,0,0,0
42,510,1,4,2,2,4,1,0,1,0
44,3954,1,5,5,5,5,1,0,1,1
44,528,1,1,1,5,5,0,0,0,0
29,1963,5,4,4,5,3,0,0,1,1
50,3548,2,4,5,5,4,0,0,1,1
37,308,2,5,5,3,1,1,1,1,0
33,731,1,2,3,4,5,0,1,1,0
58,229,5,1,4,4,1,1,0,1,1
26,908,3,2,2,5,1,1,0,0,0
49,2537,3,5,4,4,3,0,0,1,1
22,304,1,5,5,4,2,1,0,1,1
50,189,0,4,3,3,4,0,0,1,1
22,447,0,2,2,4,3,0,1,1,1
41,373,2,5,5,4,3,1,0,1,1
11,1020,2,1,2,4,3,1,0,0,0
59,1562,1,1,5,5,1,1,0,1,1
41,2139,3,5,4,4,5,1,0,1,1
56,409,5,4,4,4,5,1,0,0,0
31,2918,4,5,5,5,3,1,0,1,1
27,3657,4,5,5,4,4,0,0,1,1
56,179,4,4,4,4,3,1,1,1,0
38,2318,0,3,2,1,4,1,0,1,0
56,220,3,2,2,5,3,0,0,0,0
56,431,4,3,3,3,4,1,0,1,0
25,495,4,3,3,3,4,0,1,1,0
47,528,2,4,4,4,4,1,0,1,1
72,1204,4,2,2,3,1,0,0,1,0
43,1371,4,4,3,3,5,0,0,1,1
27,391,2,1,1,5,4,0,0,0,0
39,1724,0,3,4,4,3,0,0,1,1
11,2378,2,3,3,4,5,1,0,0,0
21,187,3,4,4,5,5,0,1,1,0
43,1190,1,5,5,3,4,0,0,1,1
47,3391,1,4,5,5,2,1,0,1,1
40,733,1,3,3,3,4,0,0,0,0
52,458,3,3,4,4,4,1,0,1,1
38,271,1,5,5,3,3,0,1,1,0
66,2243,0,5,4,4,3,0,0,1,1
44,1788,3,4,5,5,5,1,0,1,1
42,468,2,5,1,1,2,1,0,0,0
39,689,1,3,3,4,3,0,1,1,0
55,1849,3,5,3,3,4,1,0,1,1
8,794,2,5,5,4,4,1,0,0,0
50,3455,0,5,4,4,3,1,0,1,1
58,1958,1,1,5,5,4,1,0,1,1
41,502,4,5,5,5,5,1,0,1,1
18,447,2,3,3,3,1,1,0,0,0
30,163,3,5,5,2,5,0,0,0,0
19,601,2,1,1,4,3,1,0,0,0
25,403,2,4,4,4,5,0,1,1,0
58,631,2,1,1,3,4,0,0,0,0
23,1448,1,3,3,5,4,0,0,1,1
49,1013,3,2,4,4,3,1,0,0,0
18,581,3,2,2,4,3,1,0,0,0
26,403,2,2,2,4,5,1,0,0,0
50,421,4,4,4,4,4,1,0,1,1
32,3066,4,5,5,5,3,1,0,1,1
70,315,5,4,5,5,4,1,0,1,1
14,377,3,1,1,4,5,0,0,0,0
56,1886,1,4,5,5,4,0,0,1,1
70,1810,5,3,5,3,4,1,0,1,0
22,253,0,2,2,5,4,0,0,0,0
37,320,5,5,5,4,1,1,0,1,1
24,1013,3,3,3,2,2,1,0,1,1
33,2602,1,3,4,4,3,1,0,0,0
37,761,2,4,3,4,4,1,0,0,0
70,2173,1,4,4,4,5,0,0,0,0
36,292,1,1,1,4,1,0,1,1,0
32,612,1,4,4,5,2,0,0,0,0
8,594,4,4,3,3,4,1,0,0,0
26,1085,2,3,4,4,1,0,0,1,0
51,3993,1,4,4,4,3,1,0,1,1
47,449,1,1,1,3,4,0,0,1,0
36,226,2,2,2,4,4,1,0,0,0
25,1947,5,3,3,4,4,0,0,1,0
51,2248,1,5,5,5,5,0,0,1,1
49,1023,1,2,2,2,3,1,0,0,0
44,783,1,5,2,2,5,0,0,1,1
31,1076,5,4,4,5,5,0,0,1,1
27,3534,5,4,4,5,5,0,0,1,1
27,589,2,3,3,2,3,1,1,1,0
52,3885,2,5,5,5,5,0,0,1,1
55,667,1,1,1,3,4,0,0,1,0
64,277,2,3,1,1,3,1,0,0,0
8,354,3,3,3,4,1,1,0,0,0
37,145,5,4,3,3,4,1,0,1,0
44,547,3,1,1,1,2,0,0,0,0
41,1182,3,2,2,5,5,0,0,0,0
37,679,2,3,3,5,4,1,0,0,0
59,1471,1,4,3,3,4,1,0,0,0
43,372,4,4,4,4,3,1,0,0,0
25,1318,5,4,4,3,3,1,1,1,1
54,737,4,4,5,5,5,1,0,1,1
58,589,4,4,4,4,2,0,0,0,0
46,954,2,2,2,2,2,0,0,1,1
39,399,2,4,4,1,5,1,0,1,1
58,2475,3,5,4,4,4,1,0,1,1
10,868,4,2,3,3,2,0,0,1,0
16,3494,1,3,3,3,2,1,0,1,0
43,488,4,1,4,4,3,0,0,1,1
63,487,2,5,3,3,4,1,0,0,0
25,588,1,4,4,1,3,1,0,0,0
47,393,3,4,4,4,4,0,0,1,1
23,190,1,2,4,3,2,1,0,1,0
58,862,2,3,4,4,1,1,0,1,0
49,332,3,5,4,4,3,1,0,0,0
49,3465,1,3,1,1,3,1,0,1,0
16,337,3,1,3,2,5,1,0,0,0
40,639,1,4,4,1,2,0,1,1,0
58,950,4,5,5,4,3,0,0,1,1
27,689,3,3,3,4,2,0,0,0,0
29,589,4,4,4,3,1,1,1,1,0
43,125,2,2,5,5,5,0,0,1,1
58,2415,2,5,4,4,3,0,0,1,1
46,451,5,5,5,1,3,0,0,1,1
38,1947,5,5,5,5,3,1,0,1,1
15,2153,1,1,3,4,4,1,0,0,0
49,612,1,1,5,5,3,1,0,1,1
49,163,5,3,3,2,1,0,0,1,0
42,587,3,5,3,3,4,1,0,0,0
63,1947,5,3,1,1,3,1,0,1,0
33,546,4,5,5,3,1,1,0,0,0
55,1438,3,3,2,2,4,1,0,1,0
29,1192,1,3,3,4,5,0,0,0,0
25,594,3,1,4,2,1,1,0,0,0
45,170,5,4,4,3,3,0,0,1,1
70,679,0,1,1,2,3,0,0,0,1
25,978,5,4,4,5,4,1,1,1,1
67,143,3,3,2,2,3,1,0,0,0
45,2337,1,5,4,4,3,0,0,1,1
39,2358,2,4,2,2,5,1,0,1,1
41,602,4,3,2,2,1,0,0,1,0
56,189,0,4,5,5,5,1,0,1,1
11,301,2,1,1,3,4,0,0,0,0
19,528,5,4,4,4,2,0,0,1,0
22,214,3,5,5,5,4,1,1,1,1
27,163,3,2,2,1,2,1,1,1,0
29,1024,5,4,4,4,3,1,0,0,1
34,280,2,3,3,5,5,1,0,0,0
21,605,2,1,1,4,5,0,0,0,0
51,833,2,3,1,1,3,1,0,1,0
52,3895,4,4,4,4,4,1,0,1,1
34,304,0,2,2,4,5,0,1,1,0
40,429,2,3,3,3,4,0,0,1,0
33,874,1,2,2,3,3,1,0,1,0
26,3434,0,1,1,4,4,0,0,1,1
56,1972,4,3,3,3,3,1,0,0,0
28,1085,2,3,4,5,3,1,0,0,0
53,214,2,4,4,2,4,0,0,0,0
56,378,3,1,1,4,3,0,0,0,0
23,130,1,3,5,3,4,0,0,0,0
27,680,5,2,2,4,2,0,0,1,0
38,308,3,2,2,2,3,0,0,1,0
23,1749,2,1,1,3,1,1,0,0,0
41,337,5,3,3,4,3,0,0,0,0
31,2342,1,4,4,4,3,0,0,1,1
42,1346,5,5,5,5,5,1,0,1,1
52,316,3,1,4,4,5,1,0,0,0
16,1056,3,5,5,5,2,1,0,1,1
29,224,3,3,3,5,2,0,1,1,0
35,1834,5,4,5,5,5,1,0,1,1
29,488,1,2,2,4,3,0,0,0,0
21,534,3,3,3,4,3,0,1,1,0
38,1642,3,1,4,2,1,0,0,1,0
48,337,4,5,5,5,5,1,0,0,0
61,333,2,5,5,4,4,0,0,0,0
52,257,5,4,5,5,4,1,0,1,1
52,733,3,1,1,3,4,0,0,0,0
33,262,3,3,3,3,1,0,0,0,0
39,420,2,4,4,4,4,0,0,1,0
26,895,2,4,2,5,2,1,1,1,0
58,158,2,4,1,2,3,0,0,1,0
24,177,4,1,1,3,5,0,1,1,1
45,2176,4,4,5,5,3,0,0,1,1
28,1416,1,3,3,3,5,1,0,0,0
30,390,4,5,5,5,4,0,0,1,1
34,153,1,3,3,4,3,0,0,0,0
49,2538,4,3,3,3,2,0,0,1,1
58,2342,5,4,5,5,4,1,0,1,1
41,2285,4,3,5,5,3,0,0,1,1
58,3944,0,5,1,1,3,1,0,1,1
21,185,0,3,3,4,4,1,1,1,1
27,1426,3,1,1,3,3,1,0,0,0
49,302,4,4,5,5,1,1,0,1,1
13,861,2,2,2,4,2,0,0,0,0
27,347,3,4,4,4,3,1,0,1,1
28,1680,4,5,5,5,5,0,0,1,1
17,160,1,2,1,4,3,0,0,0,0
54,1209,2,4,4,3,3,1,1,1,0
59,590,3,3,3,2,2,0,0,1,0
24,391,3,3,3,5,2,1,1,1,0
27,2072,2,4,4,4,1,0,0,1,1
29,737,2,4,4,1,4,1,0,1,1
40,258,2,4,4,4,5,0,0,1,1
26,1073,2,3,3,4,4,1,0,0,0
60,1587,3,5,4,4,4,0,0,1,1
28,1091,2,4,4,2,2,0,0,1,1
53,2075,2,1,5,4,3,0,0,0,0
48,284,3,5,5,2,1,0,0,0,0
46,448,3,4,1,1,5,1,0,1,1
50,1744,5,5,5,5,4,1,0,1,1
27,1089,2,1,1,4,5,0,1,1,0
55,419,3,4,1,2,3,1,0,0,0
28,1942,3,5,5,5,5,0,0,1,1
56,589,1,4,3,1,5,1,1,0,0
51,2246,5,5,3,3,3,1,0,1,1
42,1086,5,4,4,4,4,1,0,1,1
21,594,1,3,3,4,4,0,1,1,0
62,316,4,4,4,4,2,1,1,1,0
42,899,5,3,3,3,5,1,0,1,1
8,2106,2,3,3,4,1,0,0,0,0
35,954,4,2,2,4,2,1,0,0,0
37,258,2,1,4,4,2,1,0,1,1
69,337,3,3,1,1,2,0,0,0,0
34,936,1,1,1,4,5,0,1,1,0
7,2521,4,1,4,3,1,0,0,0,0
20,255,3,5,5,5,4,1,0,0,0
30,630,2,2,2,5,5,1,0,1,1
57,837,1,4,2,2,4,1,0,1,0
12,1269,3,4,4,4,1,1,1,1,0
57,229,3,2,4,4,5,0,0,1,1
22,323,1,5,4,1,4,0,0,1,1
29,588,3,5,5,4,3,0,0,1,1
43,980,5,4,5,5,3,0,0,1,1
24,1138,4,4,5,4,4,0,1,1,1
52,594,4,4,4,4,4,1,0,1,1
52,1927,1,4,4,4,3,1,0,1,1
60,224,5,3,3,3,1,0,0,1,0
45,1968,5,4,3,3,5,0,0,1,1
41,317,5,5,5,3,1,0,0,1,1
23,1460,2,1,1,4,4,0,0,0,0
23,196,5,3,5,4,3,1,1,1,1
42,135,4,5,2,2,3,1,0,0,0
35,395,1,2,4,5,3,0,0,0,0
37,819,2,4,4,3,1,0,0,0,0
25,2582,4,4,4,1,1,1,0,1,1
57,651,5,2,1,1,3,0,0,1,0
51,302,4,5,5,4,5,0,0,0,0
16,447,3,3,3,5,4,1,0,0,0
46,289,3,3,3,4,4,0,0,0,0
9,253,2,1,3,3,1,1,0,0,0
34,833,2,2,2,3,2,1,1,1,0
37,399,1,2,2,3,2,1,1,1,0
54,315,1,5,2,2,4,1,0,0,0
49,427,5,5,3,3,5,1,0,0,0
39,689,1,1,1,5,4,0,1,1,0
70,413,1,4,1,3,2,1,0,0,0
41,2097,2,4,4,4,4,1,0,1,1
17,594,5,3,5,1,3,1,0,1,1
21,101,1,1,1,4,4,0,1,1,0
53,302,1,4,2,2,1,1,0,1,0
39,1930,2,5,4,4,4,1,0,1,1
55,2153,1,3,2,2,2,0,0,1,0
80,1064,4,2,4,4,4,1,0,1,1
46,1235,5,5,3,3,5,1,0,1,1
18,236,4,2,2,4,3,1,0,0,0
25,569,3,3,3,3,4,0,1,1,0
34,3169,3,3,2,2,4,1,0,1,0
15,1189,2,2,3,5,5,1,0,0,0
69,419,1,4,4,4,4,1,0,0,0
47,414,1,4,4,4,5,1,0,1,1
69,700,3,5,5,2,5,0,0,0,0
57,3902,1,5,5,5,4,0,0,1,1
59,2511,1,5,4,4,4,0,0,1,1
18,163,3,5,5,2,3,0,1,1,0
52,266,3,3,2,2,4,1,0,1,0
23,694,1,1,1,4,1,0,0,1,0
47,2770,0,4,4,4,4,0,0,1,1
18,354,5,5,5,4,4,1,0,1,1
33,3972,5,2,5,4,5,1,0,1,1
47,3227,4,4,4,4,3,0,0,1,1
19,327,4,2,3,3,1,1,0,1,0
39,3467,4,4,4,4,3,0,0,1,1
45,919,2,5,4,4,3,0,0,1,1
19,192,0,1,1,4,5,0,0,0,0
10,980,3,4,4,4,4,0,0,0,0
33,349,3,4,4,4,1,1,1,1,0
51,261,3,4,2,4,4,1,0,0,0
25,200,0,2,2,3,2,0,0,0,0
50,1068,5,3,3,3,4,1,0,1,0
28,2032,1,5,5,5,3,1,0,1,1
19,102,3,1,1,3,3,0,0,0,0
35,723,4,1,1,4,3,1,1,1,0
14,1127,4,3,5,5,4,0,0,0,1
25,393,4,2,4,4,5,1,1,1,1
59,280,2,5,2,2,3,1,0,0,0
50,1481,2,3,3,2,2,0,0,0,0
58,369,2,3,3,3,2,0,0,0,0
58,828,2,4,4,3,4,0,0,1,1
19,236,3,2,2,4,3,0,1,1,0
33,372,2,4,5,5,2,1,0,1,1
43,1444,4,4,4,4,5,1,0,1,1
46,1620,2,5,4,4,3,1,0,0,0
15,3746,2,4,4,3,4,1,0,1,1
48,2922,4,3,4,4,1,1,0,1,1
8,1258,4,3,3,3,3,0,0,0,1
20,473,4,3,3,3,4,1,1,1,0
17,473,4,4,4,5,4,1,0,0,0
11,2945,1,4,4,4,4,0,0,1,1
49,1999,5,4,5,5,3,1,0,1,1
45,2133,5,5,5,5,3,1,0,1,1
33,588,1,3,3,4,3,0,1,1,0
50,3839,1,5,4,4,5,0,0,1,1
22,933,3,3,3,5,5,0,0,0,0
57,177,4,5,5,5,4,0,0,1,1
46,306,3,3,4,4,2,1,0,1,0
13,304,4,1,1,4,5,1,0,0,0
80,206,0,4,1,1,3,1,1,1,0
59,361,4,4,5,5,5,0,0,1,1
20,1620,3,5,2,4,4,1,0,0,0
30,175,4,3,3,3,1,1,0,0,0
34,1979,1,4,3,3,4,1,0,1,1
14,391,1,3,3,4,4,1,0,0,0
39,998,3,5,4,4,5,0,0,1,1
26,196,5,2,2,4,3,0,1,1,1
41,3857,1,3,2,2,3,1,0,1,0
33,109,2,5,5,3,5,1,1,1,0
36,300,1,3,3,3,1,1,0,1,0
28,2342,3,3,3,5,4,0,1,1,0
58,696,3,4,4,4,5,1,0,1,1
23,721,1,3,3,4,3,1,0,1,1
36,3979,2,2,2,2,1,1,0,1,0
44,299,3,5,4,4,3,0,0,1,1
42,460,3,5,5,5,4,1,1,1,0
18,1351,5,4,4,5,3,1,1,1,1
53,1012,3,4,4,4,3,0,0,0,0
69,1068,4,5,3,3,4,1,0,0,1
47,1956,2,4,3,3,3,1,0,0,0
40,3523,2,3,4,4,3,0,0,1,0
35,158,4,2,5,3,5,0,0,1,1
35,134,1,3,3,2,3,1,0,1,0
26,594,0,1,2,4,4,0,1,1,1
24,1893,2,5,5,4,3,0,0,1,1
51,2131,4,3,5,5,3,0,0,1,1
27,719,2,2,3,4,5,1,0,0,0
54,1846,5,5,3,3,5,0,0,1,1
46,474,2,4,3,3,4,0,0,1,0
70,764,3,5,1,1,3,1,0,0,0
64,1751,1,1,1,3,2,0,0,0,0
59,246,4,5,5,3,3,0,0,0,0
34,3162,4,5,5,5,1,0,0,1,1
60,589,2,5,5,5,3,1,0,0,0
57,3132,1,3,3,2,1,0,0,1,0
47,2486,4,4,5,5,5,0,0,1,1
29,1235,1,1,1,2,5,0,0,1,1
24,2536,5,1,1,3,4,0,0,1,0
55,1682,4,4,3,5,4,1,0,1,1
26,2475,3,1,1,3,2,1,0,0,0
27,2378,3,4,4,5,4,0,0,1,1
42,3529,2,2,4,4,5,1,0,1,1
46,2414,2,5,3,3,3,1,0,1,1
44,316,1,4,4,4,4,0,0,1,1
63,471,3,5,3,4,5,0,0,0,0
56,2221,3,4,4,4,5,1,0,1,1
42,694,2,4,1,1,4,1,0,0,0
31,2908,2,4,4,5,4,1,0,1,1
58,1773,3,3,2,2,1,1,0,1,0
42,446,2,2,2,4,2,0,0,1,0
26,349,3,1,1,3,3,0,0,0,0
18,919,2,4,4,4,4,0,1,1,0
22,1389,2,5,5,5,4,1,1,1,0
40,2874,2,5,4,4,3,0,0,1,1
62,632,4,5,2,2,3,1,0,0,0
59,3553,2,2,3,3,5,1,0,1,1
48,3020,5,1,5,5,3,0,0,1,1
26,719,5,2,4,5,5,0,1,1,1
43,3221,1,5,4,4,5,0,0,1,1
30,108,3,1,4,5,3,1,0,0,0
31,1549,2,4,4,5,3,1,0,1,1
63,371,3,3,1,3,3,0,0,1,0
31,3331,1,5,5,2,2,1,0,1,1
30,759,1,4,4,4,2,0,1,1,0
19,950,2,2,2,4,2,1,1,1,0
44,501,4,4,2,2,2,1,0,0,0
63,224,2,2,3,3,4,1,0,1,1
26,235,1,5,5,5,3,0,1,1,0
33,1819,2,3,3,2,1,0,0,1,0
44,692,2,5,5,2,2,0,0,1,1
37,948,2,5,5,3,3,1,0,0,0
40,480,1,2,3,1,5,1,0,0,0
17,271,0,3,3,4,1,0,0,1,1
40,991,2,2,4,4,1,0,0,1,0
30,402,1,3,3,3,1,1,0,1,0
13,2762,4,4,2,4,4,1,0,0,1
53,448,2,5,1,1,4,1,0,0,0
46,2173,4,4,2,2,4,1,0,0,0
46,255,0,5,3,2,5,1,0,1,1
40,3857,4,5,5,5,5,1,0,1,1
34,1565,1,3,3,3,2,0,0,1,0
41,956,2,5,5,2,1,1,0,1,1
69,177,4,5,2,2,3,1,0,0,0
65,328,4,4,4,5,2,1,1,1,1
22,1390,2,1,1,1,3,1,0,0,0
43,2521,5,1,3,3,1,0,0,0,1
40,2708,3,5,5,5,4,1,0,1,1
49,160,1,2,3,3,2,1,0,1,1
23,533,2,5,5,5,5,0,0,0,0
17,844,4,5,5,3,5,1,0,1,1
42,1807,4,4,5,5,3,0,0,1,1
10,641,4,3,3,4,1,0,0,1,0
37,1966,5,5,4,4,1,1,0,1,1
15,448,2,2,2,5,5,1,1,1,0
47,1874,4,5,5,3,3,0,0,0,0
27,2036,2,3,3,5,5,1,0,0,0
33,483,4,4,4,3,4,0,0,1,1
27,1076,1,2,2,3,3,1,1,1,0
24,532,2,4,3,5,4,1,1,1,0
44,337,0,4,5,5,4,1,0,1,1
43,2454,2,1,1,5,4,0,1,1,0
58,3697,4,5,5,5,3,0,0,1,1
33,337,1,5,5,1,5,0,0,1,1
37,1036,4,1,1,5,5,1,1,1,0
39,1721,4,4,4,3,2,1,0,1,1
59,1174,1,4,4,3,5,0,0,1,1
51,3324,4,5,4,4,3,1,0,1,1
55,628,3,3,3,2,1,0,0,0,0
39,1123,5,5,5,5,4,1,0,1,1
9,687,2,5,5,4,4,1,0,0,0
16,1514,3,4,4,4,1,0,0,0,0
20,926,3,1,5,5,1,1,0,0,0
32,2072,5,2,5,4,2,0,0,1,1
29,546,0,5,5,4,4,0,0,0,1
13,1452,2,5,5,5,5,0,0,0,0
16,945,3,2,2,3,1,0,0,0,0
33,1262,2,4,5,5,4,1,0,1,1
35,1947,2,2,5,4,3,0,1,1,0
66,192,4,2,2,3,1,0,0,1,0
69,2274,4,3,2,2,2,0,0,1,0
59,1444,1,4,5,5,3,1,0,1,1
29,1853,3,3,3,3,3,1,0,1,1
25,353,1,5,5,3,2,1,1,1,0
60,214,2,4,3,3,3,1,0,0,0
46,687,4,2,2,5,5,0,0,0,0
43,1592,3,5,1,1,4,1,0,0,0
61,719,1,2,4,4,2,1,0,0,0
60,1609,3,3,3,4,5,0,0,0,0
41,967,3,4,4,3,1,0,0,0,0
33,3988,2,5,5,5,3,0,0,1,1
59,868,4,5,1,1,2,1,0,0,1
